Tbox_Internal_Bat_Volt,SideStandInfo,Tbox_MEMS_Error_Flag,BatTemp,BrakeStatus,BatVolt,Inverter_Error,rpm,state,BatCycleCount,BatSOH,BatPercent,ThrottlePercent,BatCurrent,GearInformation,Battery_Error,ctime,sys_version,MotorRPM,MotorTemp,BMSID,InverterTemp,tboxId,tbox_id
0,0,0,311,0,652,No Error,0,remote_unlock_nocharge,19,91,55,0,2,0,No Error,1740651209,1,0,25,BT106003012MT00221017784,44,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,311,0,652,No Error,0,remote_unlock_nocharge,19,91,55,0,2,0,No Error,1740651209,1,0,25,BT106003012MT00221017784,44,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,311,0,634,No Error,426,remote_unlock_nocharge,19,91,55,60,321,3,No Error,1740651239,1,426,25,BT106003012MT00221017784,47,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,311,0,634,No Error,426,remote_unlock_nocharge,19,91,55,60,321,3,No Error,1740651239,1,426,25,BT106003012MT00221017784,47,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,312,0,647,No Error,378,remote_unlock_nocharge,19,91,54,3,0,3,No Error,1740651269,1,378,25,BT106003012MT00221017784,49,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,312,0,647,No Error,378,remote_unlock_nocharge,19,91,54,3,0,3,No Error,1740651269,1,378,25,BT106003012MT00221017784,49,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,312,0,653,No Error,306,remote_unlock_nocharge,19,91,52,0,71,0,No Error,1740651299,1,306,25,BT106003012MT00221017784,51,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,312,0,653,No Error,306,remote_unlock_nocharge,19,91,52,0,71,0,No Error,1740651299,1,306,25,BT106003012MT00221017784,51,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,313,0,635,No Error,498,remote_unlock_nocharge,19,91,52,28,285,3,No Error,1740651329,1,498,25,BT106003012MT00221017784,51,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,313,0,635,No Error,498,remote_unlock_nocharge,19,91,52,28,285,3,No Error,1740651329,1,498,25,BT106003012MT00221017784,51,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,313,0,631,No Error,348,remote_unlock_nocharge,19,91,52,62,305,3,No Error,1740651360,1,348,25,BT106003012MT00221017784,51,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,313,0,631,No Error,348,remote_unlock_nocharge,19,91,52,62,305,3,No Error,1740651360,1,348,25,BT106003012MT00221017784,51,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,314,0,648,No Error,24,remote_unlock_nocharge,19,91,51,0,0,0,No Error,1740651389,1,24,25,BT106003012MT00221017784,54,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,314,0,648,No Error,24,remote_unlock_nocharge,19,91,51,0,0,0,No Error,1740651389,1,24,25,BT106003012MT00221017784,54,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,315,0,653,No Error,0,remote_unlock_nocharge,19,91,51,0,1,3,No Error,1740651419,1,0,25,BT106003012MT00221017784,54,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,315,0,653,No Error,0,remote_unlock_nocharge,19,91,51,0,1,3,No Error,1740651419,1,0,25,BT106003012MT00221017784,54,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,315,0,633,No Error,450,remote_unlock_nocharge,19,91,51,80,300,3,No Error,1740651449,1,450,25,BT106003012MT00221017784,54,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,315,0,633,No Error,450,remote_unlock_nocharge,19,91,51,80,300,3,No Error,1740651449,1,450,25,BT106003012MT00221017784,54,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,315,0,654,No Error,312,remote_unlock_nocharge,19,91,50,31,0,3,No Error,1740651479,1,312,25,BT106003012MT00221017784,54,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,315,0,654,No Error,312,remote_unlock_nocharge,19,91,50,31,0,3,No Error,1740651479,1,312,25,BT106003012MT00221017784,54,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,315,0,654,No Error,312,remote_unlock_nocharge,19,91,50,31,0,3,No Error,1740651479,1,312,25,BT106003012MT00221017784,54,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,315,0,654,No Error,312,remote_unlock_nocharge,19,91,50,31,0,3,No Error,1740651479,1,312,25,BT106003012MT00221017784,54,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,316,0,633,No Error,438,remote_unlock_nocharge,19,91,50,77,329,3,No Error,1740651509,1,438,25,BT106003012MT00221017784,55,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,316,0,633,No Error,438,remote_unlock_nocharge,19,91,50,77,329,3,No Error,1740651509,1,438,25,BT106003012MT00221017784,55,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,316,0,633,No Error,438,remote_unlock_nocharge,19,91,50,77,329,3,No Error,1740651509,1,438,25,BT106003012MT00221017784,55,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,316,0,633,No Error,438,remote_unlock_nocharge,19,91,50,77,329,3,No Error,1740651509,1,438,25,BT106003012MT00221017784,55,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,316,0,631,No Error,450,remote_unlock_nocharge,19,91,49,87,345,3,No Error,1740651539,1,450,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,316,0,631,No Error,450,remote_unlock_nocharge,19,91,49,87,345,3,No Error,1740651539,1,450,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,316,0,631,No Error,450,remote_unlock_nocharge,19,91,49,87,345,3,No Error,1740651539,1,450,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,316,0,631,No Error,450,remote_unlock_nocharge,19,91,49,87,345,3,No Error,1740651539,1,450,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,317,0,632,No Error,528,remote_unlock_nocharge,19,91,48,100,293,3,No Error,1740651569,1,528,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,317,0,632,No Error,528,remote_unlock_nocharge,19,91,48,100,293,3,No Error,1740651569,1,528,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,317,0,632,No Error,528,remote_unlock_nocharge,19,91,48,100,293,3,No Error,1740651569,1,528,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,317,0,632,No Error,528,remote_unlock_nocharge,19,91,48,100,293,3,No Error,1740651569,1,528,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,318,0,631,No Error,456,remote_unlock_nocharge,19,91,47,85,301,3,No Error,1740651599,1,456,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,318,0,631,No Error,456,remote_unlock_nocharge,19,91,47,85,301,3,No Error,1740651599,1,456,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,318,0,631,No Error,456,remote_unlock_nocharge,19,91,47,85,301,3,No Error,1740651599,1,456,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,318,0,631,No Error,456,remote_unlock_nocharge,19,91,47,85,301,3,No Error,1740651599,1,456,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,318,0,631,No Error,522,remote_unlock_nocharge,19,91,46,99,375,3,No Error,1740651629,1,522,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,318,0,631,No Error,522,remote_unlock_nocharge,19,91,46,99,375,3,No Error,1740651629,1,522,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,320,0,631,No Error,438,remote_unlock_nocharge,19,91,45,100,314,3,No Error,1740651659,1,438,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,320,0,631,No Error,438,remote_unlock_nocharge,19,91,45,100,314,3,No Error,1740651659,1,438,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,320,0,631,No Error,438,remote_unlock_nocharge,19,91,45,100,314,3,No Error,1740651659,1,438,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,320,0,631,No Error,438,remote_unlock_nocharge,19,91,45,100,314,3,No Error,1740651659,1,438,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,321,0,636,No Error,408,remote_unlock_nocharge,19,91,45,0,176,3,No Error,1740651689,1,408,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,321,0,636,No Error,408,remote_unlock_nocharge,19,91,45,0,176,3,No Error,1740651689,1,408,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,321,0,636,No Error,408,remote_unlock_nocharge,19,91,45,0,176,3,No Error,1740651689,1,408,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,321,0,636,No Error,408,remote_unlock_nocharge,19,91,45,0,176,3,No Error,1740651689,1,408,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,322,0,650,No Error,78,remote_unlock_nocharge,19,91,44,0,0,0,No Error,1740651720,1,78,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,322,0,650,No Error,78,remote_unlock_nocharge,19,91,44,0,0,0,No Error,1740651720,1,78,25,BT106003012MT00221017784,57,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,322,0,648,No Error,354,remote_unlock_nocharge,19,91,44,0,93,0,No Error,1740651751,1,354,25,BT106003012MT00221017784,60,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,322,0,648,No Error,354,remote_unlock_nocharge,19,91,44,0,93,0,No Error,1740651751,1,354,25,BT106003012MT00221017784,60,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,322,0,648,No Error,354,remote_unlock_nocharge,19,91,44,0,93,0,No Error,1740651751,1,354,25,BT106003012MT00221017784,60,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,322,0,648,No Error,354,remote_unlock_nocharge,19,91,44,0,93,0,No Error,1740651751,1,354,25,BT106003012MT00221017784,60,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,323,0,649,No Error,54,remote_unlock_nocharge,19,91,43,0,80,3,No Error,1740651781,1,54,25,BT106003012MT00221017784,61,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,323,0,649,No Error,54,remote_unlock_nocharge,19,91,43,0,80,3,No Error,1740651781,1,54,25,BT106003012MT00221017784,61,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,323,0,649,No Error,54,remote_unlock_nocharge,19,91,43,0,80,3,No Error,1740651781,1,54,25,BT106003012MT00221017784,61,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,323,0,649,No Error,54,remote_unlock_nocharge,19,91,43,0,80,3,No Error,1740651781,1,54,25,BT106003012MT00221017784,61,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,324,0,651,No Error,246,remote_unlock_nocharge,19,91,43,0,28,0,No Error,1740651811,1,246,25,BT106003012MT00221017784,63,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,324,0,651,No Error,246,remote_unlock_nocharge,19,91,43,0,28,0,No Error,1740651811,1,246,25,BT106003012MT00221017784,63,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,324,0,632,No Error,402,remote_unlock_nocharge,19,91,42,83,334,3,No Error,1740651840,1,402,25,BT106003012MT00221017784,64,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,324,0,632,No Error,402,remote_unlock_nocharge,19,91,42,83,334,3,No Error,1740651840,1,402,25,BT106003012MT00221017784,64,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,324,0,632,No Error,402,remote_unlock_nocharge,19,91,42,83,334,3,No Error,1740651840,1,402,25,BT106003012MT00221017784,64,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,324,0,632,No Error,402,remote_unlock_nocharge,19,91,42,83,334,3,No Error,1740651840,1,402,25,BT106003012MT00221017784,64,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,325,0,646,No Error,384,remote_unlock_nocharge,19,91,41,0,0,0,No Error,1740651871,1,384,25,BT106003012MT00221017784,65,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,325,0,646,No Error,384,remote_unlock_nocharge,19,91,41,0,0,0,No Error,1740651871,1,384,25,BT106003012MT00221017784,65,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,325,0,652,No Error,0,remote_unlock_nocharge,19,91,41,0,0,3,No Error,1740651900,1,0,25,BT106003012MT00221017784,63,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,325,0,652,No Error,0,remote_unlock_nocharge,19,91,41,0,0,3,No Error,1740651900,1,0,25,BT106003012MT00221017784,63,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,326,0,653,No Error,0,remote_unlock_nocharge,19,91,41,0,0,3,No Error,1740651931,1,0,25,BT106003012MT00221017784,60,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,326,0,653,No Error,0,remote_unlock_nocharge,19,91,41,0,0,3,No Error,1740651931,1,0,25,BT106003012MT00221017784,60,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,326,0,654,No Error,0,remote_unlock_nocharge,19,91,41,0,0,3,No Error,1740651960,1,0,25,BT106003012MT00221017784,59,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,326,0,654,No Error,0,remote_unlock_nocharge,19,91,41,0,0,3,No Error,1740651960,1,0,25,BT106003012MT00221017784,59,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,326,0,654,No Error,0,remote_unlock_nocharge,19,91,41,0,0,3,No Error,1740651960,1,0,25,BT106003012MT00221017784,59,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,326,0,654,No Error,0,remote_unlock_nocharge,19,91,41,0,0,3,No Error,1740651960,1,0,25,BT106003012MT00221017784,59,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,326,0,637,No Error,342,remote_unlock_nocharge,19,91,41,100,313,2,No Error,1740651990,1,342,25,BT106003012MT00221017784,61,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,326,0,637,No Error,342,remote_unlock_nocharge,19,91,41,100,313,2,No Error,1740651990,1,342,25,BT106003012MT00221017784,61,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
0,0,0,326,0,654,No Error,420,remote_unlock_nocharge,19,91,41,0,133,0,No Error,1740652020,1,420,25,BT106003012MT00221017784,63,865209069519354,21868402-24e3-49fa-98f6-e2c6b83f5b38
